time,total_pgfaults
1645420517.4859345,242111911
1645420517.686922,242112266
1645420517.8879063,242112620
1645420518.0889347,242112974
1645420518.290046,242113327
1645420518.4910004,242113682
1645420518.6919522,242114037
1645420518.8929386,242114391
1645420519.0939295,242114763
1645420519.2950268,242115116
1645420519.4960055,242115481
1645420519.6969972,242115836
1645420519.8980172,242116190
1645420520.099012,242116551
1645420520.2999914,242116907
1645420520.5009794,242117261
1645420520.7019591,242117615
1645420520.903028,242117972
1645420521.1040163,242118327
1645420521.30501,242118680
1645420521.505997,242119032
1645420521.7069438,242119388
1645420521.907935,242119743
1645420522.1089783,242120100
1645420522.3100197,242120453
1645420522.511007,242120806
1645420522.7120273,242121158
1645420522.91301,242121514
1645420523.1139798,242121868
1645420523.315041,242122223
1645420523.5159905,242122578
1645420523.7170253,242122932
1645420523.9180183,242123285
1645420524.119,242123642
1645420524.320095,242123994
1645420524.5210767,242124352
1645420524.7220287,242124708
1645420524.9230227,242125068
1645420525.123978,242125424
1645420525.3250666,242125778
1645420525.526063,242126132
1645420525.7270663,242126485
1645420525.9280562,242126840
1645420526.1290455,242127194
1645420526.3300195,242127548
1645420526.531011,242127907
1645420526.7320123,242128260
1645420526.9330359,242128615
1645420527.133988,242128971
1645420527.3350458,242129326
1645420527.5359988,242129681
1645420527.7370248,242130033
1645420527.938016,242130389
1645420528.1390703,242130742
1645420528.3400648,242131098
1645420528.5410652,242131479
1645420528.7420657,242131833
1645420528.9430745,242132190
1645420529.1440897,242132546
1645420529.3451192,242132900
1645420529.5460823,242133264
1645420529.747042,242133618
1645420529.9480345,242133977
1645420530.1489942,242134331
1645420530.3500032,242134683
1645420530.5510776,242135034
1645420530.7520523,242135389
1645420530.953038,242135745
1645420531.153993,242136099
1645420531.3550262,242136451
1645420531.555982,242136805
1645420531.7570193,242137161
1645420531.958016,242137517
1645420532.1590068,242137871
1645420532.3599906,242138224
1645420532.5610118,242138579
1645420532.7626922,242138938
1645420532.9637306,242139293
1645420533.1647093,242139646
1645420533.3657358,242140000
1645420533.5666962,242140356
1645420533.7676976,242140708
1645420533.9687123,242141060
1645420534.169721,242141413
1645420534.3707368,242141767
1645420534.5717254,242142130
1645420534.7727213,242142486
1645420534.9737139,242142846
1645420535.17472,242143200
1645420535.3757064,242143554
1645420535.5766962,242143905
1645420535.7777333,242144259
1645420535.9787083,242144613
1645420536.1797175,242144966
1645420536.3806968,242145321
1645420536.5816872,242145676
1645420536.7827284,242146029
1645420536.9837124,242146383
1645420537.1847374,242146736
1645420537.3857362,242147089
1645420537.586726,242147443
1645420537.7877357,242147799
1645420537.9887202,242148153
1645420538.189701,242148508
1645420538.3907385,242148862
1645420538.5917735,242149222
1645420538.792719,242149578
1645420538.9937477,242152007
1645420539.1949482,242152367
1645420539.3959992,242152723
1645420539.5969675,242153089
1645420539.7979639,242153448
1645420539.9989576,242153808
1645420540.1999762,242154166
1645420540.400962,242154518
1645420540.6019719,242154871
1645420540.8029482,242155225
1645420541.0039515,242155579
1645420541.204979,242155934
1645420541.4059258,242156290
1645420541.6069496,242156643
1645420541.8079708,242156996
1645420542.0089524,242157351
1645420542.2099705,242157704
1645420542.4109583,242158058
1645420542.6119416,242158411
1645420542.8129551,242158762
1645420543.0139322,242159118
1645420543.2149217,242159474
1645420543.4158974,242159829
1645420543.6168916,242160181
1645420543.8178675,242160536
1645420544.0188541,242160890
1645420544.2198734,242161246
1645420544.4208608,242161601
1645420544.621844,242161962
1645420544.8228676,242162316
1645420545.0238466,242162673
1645420545.2248697,242163032
1645420545.4258764,242163389
1645420545.6268637,242163743
1645420545.8278408,242164099
1645420546.028819,242164455
1645420546.2298396,242164809
1645420546.4308338,242165166
1645420546.6318307,242165520
1645420546.8328462,242165876
1645420547.0338354,242166231
1645420547.2348533,242166585
1645420547.4358752,242166941
1645420547.6368544,242167299
1645420547.8378663,242167653
1645420548.0388536,242168008
1645420548.2398417,242168362
1645420548.4408667,242168715
1645420548.6418478,242169068
1645420548.8428662,242169421
1645420549.0438514,242169775
1645420549.2448664,242170130
1645420549.4458995,242170485
1645420549.6468773,242170849
1645420549.847862,242171202
1645420550.0488417,242171565
1645420550.2498648,242171919
1645420550.4508784,242172272
1645420550.651856,242172628
1645420550.852858,242172982
1645420551.0539079,242173338
1645420551.2549276,242173692
1645420551.4559488,242174043
1645420551.6569397,242177513
1645420551.8582566,242177887
1645420552.059238,242178240
1645420552.2601955,242178599
1645420552.4611497,242178954
1645420552.6621244,242179309
1645420552.8630707,242179663
1645420553.0640202,242180058
1645420553.2649767,242180568
1645420553.4660194,242180922
1645420553.6669672,242181289
1645420553.86796,242181667
1645420554.0689487,242182024
1645420554.2699363,242182375
1645420554.4709263,242182729
1645420554.6719837,242183087
1645420554.8729768,242183444
1645420555.0739691,242183821
1645420555.2749622,242184173
1645420555.4759433,242184527
1645420555.6768882,242184883
1645420555.8778865,242185236
1645420556.0789013,242185591
1645420556.2798862,242185944
1645420556.4808736,242186295
1645420556.6818602,242186650
1645420556.8828485,242187003
1645420557.083839,242187358
1645420557.284834,242187712
1645420557.4858186,242188067
1645420557.6867998,242188419
1645420557.8877861,242188771
1645420558.088766,242189125
1645420558.2897732,242189479
1645420558.4907527,242189832
1645420558.6917243,242190209
1645420558.8926702,242190563
1645420559.093612,242190919
1645420559.2945547,242191273
1645420559.4954982,242191641
1645420559.6964834,242191997
1645420559.8974283,242192351
1645420560.0983768,242192712
1645420560.2995675,242193069
1645420560.5005531,242193424
1645420560.7015111,242193780
1645420560.9024608,242194133
1645420561.103404,242194485
1645420561.3043408,242194840
1645420561.5052857,242195192
1645420561.7062325,242195550
1645420561.9071877,242195903
1645420562.1082115,242196258
1645420562.3091598,242196609
1645420562.5101304,242196963
1645420562.7111168,242197320
1645420562.9121115,242197675
1645420563.1130745,242198026
1645420563.3140185,242198380
1645420563.514959,242198734
1645420563.7159472,242199087
1645420563.9169729,242199442
1645420564.1179903,242199798
1645420564.3189852,242200152
1645420564.5199378,242200985
1645420564.7212944,242201340
1645420564.9222877,242201699
1645420565.1232824,242202052
1645420565.3242497,242202408
1645420565.5252526,242202763
1645420565.7262032,242203120
1645420565.9271712,242203473
1645420566.1281278,242203828
1645420566.3291478,242204183
1645420566.5301204,242204539
1645420566.7310731,242204892
1645420566.9320452,242205245
1645420567.1330247,242205600
1645420567.3340082,242205954
1645420567.5350058,242206310
1645420567.7360008,242206664
1645420567.9369938,242207016
1645420568.1379852,242207369
1645420568.3390098,242207722
1645420568.5399668,242208077
1645420568.7409527,242208431
1645420568.9419463,242210908
1645420569.143087,242211285
1645420569.3440778,242211638
1645420569.545045,242212003
1645420569.7460794,242212358
1645420569.9470382,242212717
1645420570.1481776,242213074
1645420570.3492508,242213429
1645420570.5502305,242213782
1645420570.7511766,242214138
1645420570.9521472,242214494
1645420571.1531215,242214851
1645420571.3541217,242215207
1645420571.5550754,242215564
1645420571.7560205,242215921
1645420571.956969,242216275
1645420572.1579866,242216628
1645420572.35901,242216983
1645420572.5599976,242217336
1645420572.7609854,242217691
1645420572.96197,242218046
1645420573.1629932,242218399
1645420573.3639808,242218753
1645420573.56501,242219108
1645420573.765998,242219462
1645420573.9669783,242219816
1645420574.1679935,242220171
1645420574.3690734,242220526
1645420574.5700574,242220888
1645420574.7710106,242221244
1645420574.9719963,242221602
1645420575.1730552,242221958
1645420575.3740435,242222313
1645420575.5750046,242222666
1645420575.775984,242223019
1645420575.976966,242223375
1645420576.1779828,242223752
1645420576.3789814,242224105
1645420576.5799668,242224458
1645420576.7809765,242224845
1645420576.9819572,242225200
1645420577.1830003,242225556
1645420577.3839846,242225911
1645420577.5850253,242226265
1645420577.785965,242226620
1645420577.9869387,242226977
1645420578.187969,242227332
1645420578.3889968,242227687
1645420578.5899892,242228043
1645420578.790939,242228394
1645420578.9919121,242228748
1645420579.1929326,242229102
1645420579.3939085,242229458
1645420579.5949054,242229825
1645420579.7958953,242230180
1645420579.9968832,242230539
1645420580.1978686,242230894
1645420580.3988547,242231247
1645420580.599833,242231601
1645420580.8008258,242231954
1645420581.0018122,242232306
1645420581.2028358,242232658
1645420581.4038212,242233011
1645420581.6047952,242233365
1645420581.8057756,242233718
1645420582.0067534,242234073
1645420582.2077959,242234427
1645420582.4087772,242234784
1645420582.6097622,242235137
1645420582.810761,242235491
1645420583.01174,242235845
1645420583.212737,242236196
1645420583.413726,242236552
1645420583.614731,242236906
1645420583.815717,242237261
1645420584.0167015,242237620
1645420584.2177112,242237977
1645420584.4187393,242238332
1645420584.619727,242238692
1645420584.8207955,242239049
1645420585.0217798,242239409
1645420585.222857,242239762
1645420585.4238513,242240119
1645420585.6248455,242240473
1645420585.8258297,242240828
1645420586.0268297,242241182
1645420586.2278461,242241538
1645420586.428863,242241893
1645420586.6298525,242242246
1645420586.8308442,242242599
1645420587.0318313,242242954
1645420587.2328634,242243309
1645420587.4338553,242243661
1645420587.634837,242244013
1645420587.8358579,242244365
1645420588.036839,242244718
1645420588.2378385,242245072
1645420588.4388666,242245427
1645420588.6398492,242245803
1645420588.8408725,242246156
1645420589.0418537,242246511
1645420589.24285,242246868
1645420589.4438844,242247225
1645420589.6448693,242247593
1645420589.8458574,242247951
1645420590.0468476,242248314
1645420590.2478607,242248671
1645420590.4488811,242249028
1645420590.649867,242249384
1645420590.8508577,242249737
1645420591.0518434,242250090
1645420591.2528265,242250445
1645420591.4538221,242250799
1645420591.654816,242251156
1645420591.8558316,242251513
1645420592.0568104,242251868
1645420592.2578087,242252223
1645420592.458805,242252578
1645420592.6598005,242252934
1645420592.861415,242253287
1645420593.0623493,242253641
1645420593.2632947,242253994
1645420593.4642367,242254349
1645420593.6651905,242254706
1645420593.866155,242255061
1645420594.0671308,242255417
1645420594.268203,242255771
1645420594.469148,242256125
1645420594.6701162,242256486
1645420594.8711,242256841
1645420595.0720727,242257199
1645420595.27306,242257555
1645420595.4740193,242257910
1645420595.6749694,242258261
1645420595.875983,242258612
1645420596.0770216,242258969
1645420596.2780118,242259326
1645420596.4790363,242259679
1645420596.6799815,242260033
1645420596.8810024,242260390
1645420597.0819855,242260744
1645420597.2829502,242261097
1645420597.4839911,242261455
1645420597.6849723,242261814
1645420597.8860044,242262170
1645420598.0869868,242262527
1645420598.2879832,242262882
1645420598.489015,242263237
1645420598.69,242263591
1645420598.8909829,242263944
1645420599.0919669,242266367
1645420599.2931445,242266722
1645420599.4941459,242267087
1645420599.695203,242267441
1645420599.89616,242267796
1645420600.0971358,242268156
1645420600.2981231,242268507
1645420600.4991088,242268858
1645420600.700054,242269211
1645420600.9009905,242269563
1645420601.101979,242269916
